,year,title,genre,avg_vote,movie_rating,duration
2490,2006,Sillunu Oru Kadhal,"Drama, Romance",6.9,good,175
2491,2006,"Lenexa, 1 Mile",Drama,5.8,okay,91
2492,2006,The Lives of the Saints,"Comedy, Drama",4.7,okay,97
2493,2008,Lonely Street,"Comedy, Mystery, Thriller",5.2,okay,89
2494,2006,Loren Cass,"Drama, Music",5.2,okay,83
2495,2005,Man Push Cart,Drama,7.0,good,87
2496,2007,Mexican Sunrise,"Action, Drama, Thriller",4.0,okay,85
2497,2009,Baja Beach Bums,Comedy,3.0,okay,88
2498,2007,El orfanato,"Drama, Horror, Mystery",7.4,good,105
2499,2010,Piranha 3D,"Comedy, Horror",5.4,okay,88
2500,2006,Chup Chup Ke,"Comedy, Drama, Romance",6.7,good,164
2501,2010,Komaram Puli,"Action, Crime, Thriller",3.5,okay,163
2502,2006,Sione's Wedding,"Comedy, Romance",6.4,good,97
2503,2006,Severance,"Comedy, Horror, Thriller",6.5,good,96
2504,2006,Wild Seven,"Crime, Drama",3.9,okay,98
2505,2005,Bednye rodstvenniki,"Comedy, Drama",6.2,good,103
2506,2005,Daenseo-ui sunjeong,"Comedy, Drama, Music",6.9,good,110
2507,2005,Gan-keun gajok,"Comedy, Drama",5.9,okay,102
2508,2005,Kosmos kak predchuvstvie,Drama,6.8,good,90
2509,2005,Taepungtaeyang,Drama,5.8,okay,107
2510,2005,Yeonae-sulsa,"Comedy, Romance",6.2,good,106
2511,2005,Yeonae-ui mokjeok,"Comedy, Romance",6.4,good,121
2512,2006,7 miljonärer,"Action, Comedy",4.4,okay,94
2513,2005,Bunker paradise,Drama,5.8,okay,109
2514,2006,Quand j'étais chanteur,"Drama, Music, Romance",6.4,good,112
2515,2006,The Boys & Girls Guide to Getting Down,Comedy,6.6,good,92
2516,2006,"OSS 117: Le Caire, nid d'espions","Action, Adventure, Comedy",7.1,good,99
2517,2006,Fehér tenyér,"Drama, Sport",7.5,good,97
2518,2008,Ghostwood,"Horror, Thriller",4.1,okay,85
2519,2006,Los aires difíciles,Drama,5.9,okay,117
2520,2006,American Dreamz,"Comedy, Music",5.4,okay,107
2521,2006,Animals ferits,Drama,4.8,okay,94
2522,2006,La Californie,Drama,5.3,okay,105
2523,2006,Du jour au lendemain,Comedy,5.4,okay,93
2524,2006,Nuovomondo,"Drama, History, Romance",6.9,good,118
2525,2006,Ils,"Horror, Thriller",6.4,good,77
2526,2006,J'invente rien,Comedy,5.6,okay,87
2527,2007,National Treasure: Book of Secrets,"Action, Adventure, Mystery",6.5,good,124
2528,2006,Le passager de l'été,Drama,6.0,good,97
2529,2007,After Sex,"Comedy, Drama, Romance",5.5,okay,77
2530,2005,Amatemi,Drama,5.9,okay,84
2531,2006,Eye of the Dolphin,"Comedy, Drama, Family",5.7,okay,102
2532,2008,The Cottage,"Comedy, Crime, Horror",6.1,good,92
2533,2005,Dark Places,"Drama, Horror",3.3,okay,77
2534,2007,December Boys,"Drama, Romance",6.5,good,105
2535,2006,Disappearances,"Action, Adventure, Drama",4.9,okay,118
2536,2007,Four Last Songs,"Comedy, Drama, Music",6.1,good,110
2537,2005,Hallowed,Horror,2.9,bad,80
2538,2007,Hitman,"Action, Crime, Thriller",6.3,good,100
2539,2005,Hoshi ni natta shônen,"Drama, Family",6.7,good,113
2540,2008,Igor,"Animation, Comedy, Family",6.0,good,87
2541,2006,Jumping Off Bridges,Drama,7.0,good,90
2542,2006,Last Rites of the Dead,"Comedy, Horror",4.6,okay,118
2543,2007,Michael Clayton,"Crime, Drama, Mystery",7.2,good,119
2544,2006,Notes on a Scandal,"Crime, Drama, Romance",7.4,good,92
2545,2005,Omiros,"Crime, Drama, Thriller",6.1,good,105
2546,2009,Push,"Action, Adventure, Crime",6.1,good,111
2547,2007,Shoot 'Em Up,Action,6.7,good,86
2548,2007,Stagknight,"Comedy, Horror",3.2,okay,79
2549,2006,My Super Ex-Girlfriend,"Comedy, Romance, Sci-Fi",5.1,okay,96
2550,2005,Taga tameni,"Crime, Drama, Romance",7.0,good,97
2551,2005,Time of Her Life,"Drama, Fantasy",3.1,okay,93
2552,2005,"What's Up, Scarlet?","Comedy, Drama, Romance",5.9,okay,84
2553,2006,Wilderness,Horror,6.1,good,93
2554,2006,Ye yan,"Action, Drama, Fantasy",6.4,good,131
2555,2006,La cura del gorilla,"Comedy, Crime, Thriller",6.4,good,104
2556,2007,"Maradona, la mano di Dio","Biography, Drama, Romance",5.8,okay,110
2557,2006,1:1,Drama,5.9,okay,92
2558,2006,Dobrynya Nikitich i Zmey Gorynych,"Animation, Adventure, Come",7.1,good,65
2559,2005,Gimî hebun,Thriller,5.7,okay,122
2560,2005,Grenzverkehr,"Comedy, Drama",6.4,good,90
2561,2006,Khottabych,"Adventure, Comedy, Fantasy",6.2,good,92
2562,2006,Lotto,Comedy,5.2,okay,90
2563,2007,Max Minsky und ich,"Comedy, Romance",6.6,good,94
2564,2005,Pyl,"Comedy, Drama, Sci-Fi",7.2,good,107
2565,2006,TKKG und die rätselhafte Mind-Machine,"Action, Adventure, Crime",4.3,okay,117
2566,2006,Andersen. Zhizn bez lyubvi,"Adventure, Biography, Dram",5.7,okay,137
2567,2005,Weltverbesserungsmaßnahmen,Comedy,5.8,okay,91
2568,2006,Die Wilden Hühner,"Adventure, Family",6.0,good,105
2569,2006,Jeune homme,Comedy,6.5,good,90
2570,2005,Vremya sobirat kamni,War,6.6,good,110
2571,2006,Date Movie,"Comedy, Romance",2.8,bad,83
2572,2005,Fekete kefe,Comedy,6.0,good,83
2573,2005,Hinokio,"Drama, Sci-Fi",6.5,good,111
2574,2005,L'orizzonte degli eventi,Drama,5.9,okay,115
2575,2005,Sex hopp & kärlek,Drama,5.0,okay,93
2576,2006,Ten Canoes,"Adventure, Comedy, Drama",7.0,good,90
2577,2006,Unnatural & Accidental,"Crime, Drama, Mystery",4.7,okay,90
2578,2005,Gekijôban XXXHolic Manatsu no yoru no yume,"Animation, Comedy, Drama",7.1,good,60
2579,2005,Zakochany aniol,"Comedy, Romance",5.7,okay,95
2580,2007,De fortabte sjæles ø,"Action, Adventure, Family",5.6,okay,100
2581,2007,Midsummer Madness,"Comedy, Drama, Romance",6.1,good,94
2582,2006,Khosla Ka Ghosla!,"Comedy, Crime, Drama",8.3,good,135
2583,2006,The Plague,Drama,4.3,okay,104
2584,2006,Råzone,Drama,6.3,good,93
2585,2006,Karaula,"Comedy, Drama",7.6,good,94
2586,2006,Nafaka,"Action, Comedy, War",6.8,good,115
2587,2006,Alien Autopsy,"Biography, Comedy, Sci-Fi",5.8,okay,95
2588,2006,The Architect,"Crime, Drama, Romance",5.5,okay,82
2589,2005,Almost Normal,"Comedy, Drama, Romance",5.4,okay,90
2590,2005,Arindhum Ariyamalum,"Comedy, Crime, Drama",7.2,good,132
2591,2007,Kein Bund fürs Leben,Comedy,5.0,okay,85
2592,2006,The Darkroom,"Horror, Mystery, Thriller",5.6,okay,83
2593,2007,Drive Thru,"Comedy, Horror",4.5,okay,83
2594,2006,"Puff, Puff, Pass",Comedy,5.6,okay,95
2595,2006,Wasted,"Adventure, Drama, Mystery",5.5,okay,92
2596,2007,Hallam Foe,"Drama, Mystery, Romance",7.0,good,95
2597,2007,I Could Never Be Your Woman,"Comedy, Drama, Romance",6.0,good,97
2598,2006,Infinite Justice,"Drama, Thriller",5.0,okay,93
2599,2006,ATL,"Comedy, Crime, Drama",6.1,good,105
2600,2006,The Moment After II: The Awakening,"Drama, Sci-Fi, Thriller",4.9,okay,93
2601,2006,The Omen,"Horror, Thriller",5.5,okay,110
2602,2005,The Perfect Stranger,Drama,6.7,good,90
2603,2007,Randy and the Mob,"Comedy, Crime",5.9,okay,91
2604,2006,The Shadow Walkers,Horror,2.3,bad,91
2605,2006,The System Within,Drama,3.3,okay,108
2606,2008,Talento de barrio,"Action, Crime, Drama",5.2,okay,107
2607,2007,Underdog,"Action, Adventure, Comedy",4.7,okay,84
2608,2006,The Valley of Tears,"Drama, Fantasy, Thriller",2.7,bad,87
2609,2007,Beneath,"Horror, Mystery, Thriller",5.4,okay,82
2610,2008,Max Payne,"Action, Crime, Drama",5.4,okay,100
2611,2008,The Other Boleyn Girl,"Biography, Drama, History",6.7,good,115
2612,2005,Hill 16,"Comedy, Thriller",4.9,okay,125
2613,2007,Juno,"Comedy, Drama",7.4,good,96
2614,2005,Kôshônin: Mashita Masayoshi,Action,6.1,good,127
2615,2006,Musikanten,Drama,4.6,okay,92
2616,2005,Zhai bian,"Drama, Horror",5.2,okay,97
2617,2005,Khoht phetchakhaat,"Action, Adventure, Drama",4.4,okay,87
2618,2005,Shiryôha,Horror,4.4,okay,77
2619,2005,Bathhouse,Drama,5.1,okay,107
2620,2005,Buitenspel,"Drama, Fantasy, Mystery",5.8,okay,90
2621,2006,Chiisaki yûsha-tachi: Gamera,"Action, Adventure, Family",6.6,good,96
2622,2006,Los mánagers,Comedy,2.9,bad,97
2623,2005,Bowser Makes a Movie,Comedy,3.8,okay,90
2624,2006,Brother's Shadow,Drama,6.0,good,91
2625,2006,The Conrad Boys,"Drama, Romance",6.0,good,94
2626,2005,Crippled Creek,Horror,2.6,bad,89
2627,2005,Experiment,Thriller,5.3,okay,95
2628,2006,Half Nelson,Drama,7.2,good,106
2629,2005,Hit Me,"Crime, Thriller",4.8,okay,80
2630,2006,Gwoemul,"Action, Drama, Horror",7.0,good,120
2631,2006,Nice Guys,"Comedy, Crime",4.3,okay,100
2632,2006,The Night of the White Pants,"Comedy, Drama",5.9,okay,87
2633,2006,Old Joy,Drama,6.7,good,76
2634,2007,Prey,"Adventure, Drama, Horror",4.7,okay,92
2635,2005,Ride or Die,"Action, Western",1.7,bad,75
2636,2006,The Situation,"Drama, War",6.3,good,111
2637,2005,Tsotsi,"Crime, Drama",7.2,good,94
2638,2008,The Dark Knight,"Action, Crime, Drama",9.0,good,152
2639,2006,We Go Way Back,Drama,5.6,okay,80
2640,2007,Alles is liefde,"Comedy, Romance",7.0,good,110
2641,2005,Aozora no yukue,Drama,6.4,good,102
2642,2005,Bunhongsin,"Horror, Thriller",5.8,okay,103
2643,2006,Deiji,"Drama, Romance",7.5,good,110
2644,2005,Daiteiden no yoru ni,Drama,6.8,good,132
2645,2005,Eize Makom Nifla,Drama,7.0,good,104
2646,2005,Festival,"Comedy, Drama",6.0,good,107
2647,2005,Haru no yuki,"Drama, History, Romance",6.7,good,150
2648,2005,Hasami otoko,"Crime, Thriller",6.6,good,124
2649,2005,Jeuk sing,Comedy,5.8,okay,137
2650,2005,Linda Linda Linda,"Comedy, Drama, Music",7.5,good,114
2651,2005,Kidô senshi Z Gandamu II: Koibito tachi,"Animation, Action, Drama",6.4,good,98
2652,2006,Nacido y criado,Drama,6.3,good,100
2653,2005,Noriko no shokutaku,"Drama, Horror",7.1,good,159
2654,2006,Perl oder Pica,Drama,6.3,good,90
2655,2006,La silla,Drama,4.5,okay,95
2656,2005,Sima-ye zani dar doordast,Drama,6.0,good,103
2657,2007,When a Man Falls in the Forest,"Drama, Thriller",5.1,okay,86
2658,2005,Mayonaka no Yaji-san Kita-san,"Comedy, Fantasy",6.4,good,124
2659,2006,Bangaram,"Action, Drama",4.6,okay,178
2660,2006,Broken,"Drama, Thriller",5.5,okay,97
2661,2005,Qing dian da sheng,"Action, Comedy, Drama",4.9,okay,106
2662,2006,Comme t'y es belle!,"Comedy, Romance",5.3,okay,85
2663,2008,Crystal River,Drama,4.6,okay,102
2664,2006,Danika,"Drama, Horror, Mystery",5.6,okay,79
2665,2010,Harlem Hostel,"Comedy, Drama",3.9,okay,81
2666,2008,Hey Hey It's Esther Blueburger,"Comedy, Drama",6.3,good,103
2667,2006,The House Is Burning,Drama,6.3,good,97
2668,2007,The Pacific and Eddy,Drama,5.2,okay,88
2669,2007,Shanghai Kiss,"Comedy, Drama, Romance",6.6,good,106
2670,2006,Französisch für Anfänger,"Comedy, Romance",6.2,good,98
2671,2009,Tripping Forward,Comedy,4.1,okay,82
2672,2006,The Astronaut Farmer,"Adventure, Drama, Sci-Fi",6.3,good,104
2673,2009,Dark Country,"Crime, Mystery, Thriller",5.3,okay,88
2674,2007,Her Best Move,"Comedy, Family, Romance",5.5,okay,101
2675,2005,Izzat,"Action, Crime, Thriller",6.3,good,107
2676,2007,There Will Be Blood,Drama,8.1,good,158
2677,2006,Park,"Comedy, Drama",5.8,okay,86
2678,2007,Things We Lost in the Fire,Drama,7.2,good,118
2679,2008,Bathory,"Biography, Drama, Fantasy",5.9,okay,141
2680,2006,World Trade Center,"Drama, History, Thriller",5.9,okay,129
2681,2006,Automaton Transfusion,Horror,3.8,okay,75
2682,2006,Bloody Mary,"Horror, Thriller",3.4,okay,93
2683,2005,Dreaming Lhasa,"Adventure, Drama, Mystery",6.5,good,90
2684,2006,The Last Time,"Comedy, Drama, Thriller",6.1,good,96
2685,2006,Little Big Top,Comedy,6.3,good,83
2686,2005,Pavee Lackeen: The Traveller Girl,Drama,6.2,good,88
2687,2005,A Perfect Day,Drama,6.0,good,88
2688,2005,Spiele Leben,"Drama, Thriller",6.3,good,98
2689,2005,Buss till Italien,"Adventure, Drama",4.7,okay,89
2690,2007,Corpo,"Drama, Thriller",6.3,good,90
2691,2006,Direktøren for det hele,Comedy,6.7,good,99
2692,2005,Loukoumades me meli,Comedy,4.5,okay,86
2693,2005,Troppo belli,Comedy,2.9,bad,97
2694,2006,Diggers,"Comedy, Drama",6.3,good,96
2695,2008,The Express,"Biography, Drama, Sport",7.3,good,130
2696,2007,Good Time Max,Drama,6.1,good,79
2697,2006,Mansfeld,Drama,6.5,good,118
2698,2007,Rolling,"Drama, Music, Romance",5.4,okay,90
2699,2007,Spinning Into Butter,Drama,4.2,okay,86
2700,2006,Summer School,Horror,4.9,okay,89
2701,2006,Wicked Little Things,"Drama, Fantasy, Horror",5.1,okay,94
2702,2006,Open Water 2: Adrift,"Adventure, Drama, Horror",5.1,okay,95
2703,2006,Raftáci,Comedy,5.6,okay,104
2704,2006,Le rose del deserto,"Comedy, War",6.6,good,102
2705,2007,Show de Bola,"Crime, Drama, Sport",5.3,okay,97
2706,2005,Ya ana ya khalty,Comedy,5.1,okay,90
2707,2005,Jom kha mung wej,"Crime, Fantasy, Horror",5.5,okay,118
2708,2006,Rokonok,Drama,5.5,okay,110
2709,2005,Angli: The Movie,"Action, Crime, Thriller",3.6,okay,114
2710,2005,Chung buk ji,"Fantasy, Musical, Romance",4.9,okay,97
2711,2006,La distancia,Thriller,5.9,okay,111
2712,2006,Dosar,Drama,7.3,good,127
2713,2006,La edad de la peseta,Drama,6.6,good,90
2714,2006,Fang xiang zhi lu,Drama,7.0,good,114
2715,2005,Saigo no bansan,"Drama, Horror, Mystery",5.8,okay,92
2716,2008,The Leap Years,Romance,6.2,good,103
2717,2005,Onaji tsuki wo miteiru,Drama,5.5,okay,106
2718,2006,Saawan... The Love Season,"Drama, Fantasy, Romance",2.2,bad,123
2719,2006,Las vidas de Celia,Drama,5.4,okay,101
2720,2005,Xin ji chi bu liao re dou fu,Comedy,6.3,good,93
2721,2006,Yatra,Drama,6.3,good,129
2722,2005,Yek shab,Drama,5.9,okay,78
2723,2006,Yun Hota Toh Kya Hota,Drama,6.7,good,115
2724,2005,Zhixi,Thriller,5.6,okay,86
2725,2005,Africa United,"Comedy, Sport",6.1,good,80
2726,2008,August,Drama,5.3,okay,88
2727,2005,Banyo,Crime,3.9,okay,87
2728,2006,Bienvenido a casa,"Comedy, Drama, Romance",5.9,okay,118
2729,2005,Brudermord,Drama,6.7,good,90
2730,2006,Bug,"Drama, Thriller",6.1,good,102
2731,2005,Sinema bir mucizedir,Drama,5.4,okay,103
2732,2005,Cheon gun,"Action, Comedy, Sci-Fi",6.0,good,106
2733,2005,Comme un frère,"Drama, Romance",5.6,okay,54
2734,2006,Bernard and Doris,"Biography, Comedy, Drama",6.5,good,102
2735,2007,The Dukes,"Comedy, Crime, Drama",6.1,good,96
2736,2007,First Born,"Drama, Horror, Mystery",4.8,okay,95
2737,2006,For Your Consideration,Comedy,6.3,good,86
2738,2005,Keller - Teenage Wasteland,Drama,5.4,okay,92
2739,2006,Keloglan Karaprens'e Karsi,Comedy,1.6,bad,105
2740,2005,Krisana,Drama,6.8,good,90
2741,2006,Mojave Phone Booth,Drama,5.7,okay,88
2742,2005,Neal 'N' Nikki,"Comedy, Musical, Romance",3.2,okay,122
2743,2005,Organize Isler,"Comedy, Drama",7.4,good,106
2744,2005,Un couple parfait,Drama,6.7,good,104
2745,2005,Ungu Violet,Drama,6.3,good,115
2746,2005,Yek teke nan,Drama,7.0,good,100
2747,2005,Yeogo goedam 4: Moksori,Horror,6.4,good,104
2748,2006,You Did What?,Comedy,4.3,okay,87
2749,2006,Yi ma de hou xian dai sheng huo,"Comedy, Drama, Romance",6.8,good,111
2750,2006,Crazy Eights,Horror,3.9,okay,80
2751,2006,Danny Roane: First Time Director,Comedy,4.4,okay,83
2752,2007,Home of the Giants,"Crime, Drama, Sport",6.1,good,104
2753,2006,Just Like the Son,Drama,6.5,good,86
2754,2007,Knock Knock,Horror,3.1,okay,92
2755,2005,Love + Hate,Drama,6.9,good,86
2756,2006,Red Road,"Drama, Mystery, Thriller",6.8,good,113
2757,2008,Sea of Dust,"Comedy, Fantasy, Horror",3.3,okay,90
2758,2007,Still Green,Drama,4.0,okay,89
2759,2009,The Tournament,"Action, Thriller",6.1,good,95
2760,2005,Dva igraca s klupe,Comedy,7.2,good,112
2761,2006,Ja wam pokaze!,"Comedy, Drama, Romance",2.9,bad,113
2762,2005,Kamen Raidâ: The First,"Action, Drama, Horror",6.3,good,91
2763,2005,Lopovi prve klase,Comedy,5.7,okay,91
2764,2005,Lung gam wai yi dzi wang mo leung leung,"Action, Comedy, Drama",5.2,okay,101
2765,2005,Mama Jack,Comedy,4.4,okay,100
2766,2007,Rigas sargi,"Action, Drama, History",6.8,good,118
2767,2005,Shinku,"Drama, Thriller",6.7,good,117
2768,2005,Sto je Iva snimila 21. listopada 2003.,Drama,6.9,good,92
2769,2005,Sto je muskarac bez brkova?,"Comedy, Drama, Romance",6.9,good,109
2770,2005,Les états nordiques,Drama,6.6,good,91
2771,2005,American Visa,"Crime, Drama, Romance",6.1,good,100
2772,2005,Athadu,"Action, Thriller",8.3,good,172
2773,2006,Darwaza Bandh Rakho,"Comedy, Crime, Drama",5.3,okay,106
2774,2007,Gympl,"Comedy, Crime, Drama",6.2,good,105
2775,2006,Kami no hidarite akuma no migite,"Fantasy, Horror, Thriller",4.9,okay,94
2776,2005,Nana,"Drama, Music, Romance",7.1,good,113
2777,2006,Pournami,"Action, Drama, Mystery",5.8,okay,160
2778,2005,Septyni nematomi zmones,Drama,6.8,good,119
2779,2006,Who Loves the Sun,"Comedy, Drama",5.9,okay,94
2780,2005,Tyttö sinä olet tähti,"Drama, Music, Romance",6.5,good,102
2781,2009,9,"Animation, Action, Adventu",7.1,good,79
2782,2006,Apocalypto,"Action, Adventure, Drama",7.8,good,139
2783,2007,August the First,Drama,6.4,good,81
2784,2008,Bart Got a Room,Comedy,5.6,okay,80
2785,2007,Charlie Wilson's War,"Biography, Comedy, Drama",7.0,good,102
2786,2007,Death Defying Acts,"Drama, History, Romance",5.8,okay,97
2787,2008,Don't Wake the Dead,Horror,2.9,bad,78
2788,2005,Gisela,Drama,6.1,good,87
2789,2007,Forfeit,"Drama, Thriller",4.9,okay,84
2790,2005,Jazireh ahani,Drama,7.2,good,90
2791,2006,Kill Your Darlings,"Comedy, Drama",4.6,okay,94
2792,2006,Local Color,Drama,6.9,good,107
2793,2006,The Half Life of Timofey Berezin,Drama,6.9,good,97
2794,2006,Penelope,"Comedy, Fantasy, Romance",6.7,good,104
2795,2006,Saving Shiloh,"Drama, Family",6.3,good,90
2796,2006,The Strange Case of Dr. Jekyll and Mr. Hyde,"Horror, Sci-Fi",3.7,okay,89
2797,2009,Notorious,"Biography, Crime, Drama",6.7,good,122
2798,2006,Valley of the Heart's Delight,Drama,5.7,okay,100
2799,2007,Watching the Detectives,"Comedy, Romance",6.4,good,91
2800,2005,11:59,"Mystery, Sci-Fi, Thriller",5.7,okay,102
2801,2006,Alone with Her,"Crime, Drama, Thriller",6.0,good,78
2802,2006,The Flying Scotsman,"Drama, Sport",7.1,good,96
2803,2005,Infection,Horror,4.2,okay,81
2804,2007,Man zkt vrouw,"Comedy, Drama, Romance",6.5,good,107
2805,2005,To oneiro tou skylou,Fantasy,6.2,good,90
2806,2005,Piano 17,"Action, Comedy, Crime",6.5,good,105
2807,2006,Eccezzziunale veramente - Capitolo secondo... me,Comedy,4.3,okay,108
2808,2005,Espelho Mágico,"Drama, Music",6.8,good,137
2809,2005,Fyra veckor i juni,Drama,5.4,okay,100
2810,2005,Koti-ikävä,Drama,6.0,good,85
2811,2005,Scrap Heaven,Drama,6.9,good,117
2812,2007,Shake Hands with the Devil,"Drama, History, War",7.6,good,112
2813,2005,The Torturer,Horror,3.9,okay,100
2814,2006,2:37,Drama,6.8,good,95
2815,2006,BoyTown,"Comedy, Music",5.3,okay,88
2816,2005,Elsk meg i morgen,"Comedy, Drama, Romance",6.2,good,90
2817,2005,O Fatalista,Drama,5.4,okay,99
2818,2005,Johanna,"Drama, Musical",5.6,okay,86
2819,2005,Kukumi,Drama,6.7,good,107
2820,2005,Persona non grata,Drama,6.6,good,110
2821,2005,"Snivaj, zlato moje","Comedy, Drama",6.3,good,110
2822,2008,Bald,Comedy,2.4,bad,81
2823,2007,Closing Escrow,Comedy,5.4,okay,93
2824,2006,Crossover,"Action, Sport",2.1,bad,95
2825,2006,Dasepo sonyo,"Comedy, Musical, Romance",5.9,okay,103
2826,2005,Happy End.,"Drama, Horror, Mystery",5.9,okay,102
2827,2005,Hell to Pay,Western,4.6,okay,100
2828,2006,Nihon chinbotsu,"Adventure, Drama, Sci-Fi",5.6,okay,135
2829,2006,The Gymnast,"Drama, Romance, Sport",6.3,good,96
2830,2010,Prince of Persia: The Sands of Time,"Action, Fantasy",6.6,good,116
2831,2010,The Perfect Game,"Comedy, Drama, Family",7.0,good,118
2832,2006,Coffee Date,"Comedy, Romance",6.2,good,91
2833,2007,The Death and Life of Bobby Z,"Action, Crime, Thriller",5.9,okay,97
2834,2008,Solstice,"Horror, Mystery",5.4,okay,91
2835,2007,Waitress,"Comedy, Drama, Romance",7.0,good,108
2836,2007,Ram Gopal Varma Ki Aag,"Action, Adventure, Comedy",1.7,bad,171
2837,2006,Bosque de sombras,"Drama, Horror, Thriller",5.7,okay,97
2838,2005,Dead Men Walking,"Action, Horror, Sci-Fi",4.1,okay,82
2839,2007,The Flock,"Crime, Drama, Mystery",5.7,okay,105
2840,2007,Goal II: Living the Dream,"Adventure, Drama, Sport",5.9,okay,115
2841,2006,Gretchen,Comedy,5.6,okay,98
2842,2009,The Heavy,Thriller,5.0,okay,102
2843,2006,I.R.A.: King of Nothing,"Action, Drama",4.3,okay,85
2844,2008,Jaane Tu... Ya Jaane Na,"Comedy, Drama, Romance",7.5,good,155
2845,2005,Shapeshifter,Horror,2.6,bad,81
2846,2006,Surveillance,"Crime, Thriller",5.1,okay,90
2847,2005,Ark,"Animation, Action, Drama",6.1,good,84
2848,2006,Man cheng jin dai huang jin jia,"Action, Drama, Romance",7.0,good,111
2849,2006,Bondage,"Biography, Drama",8.2,good,100
2850,2007,Cherry Crush,"Drama, Thriller",5.5,okay,89
2851,2006,A Guide to Recognizing Your Saints,"Crime, Drama",7.0,good,100
2852,2006,Hanbando,"Drama, Mystery, Thriller",4.8,okay,147
2853,2006,De hel van Tanger,Drama,7.1,good,105
2854,2006,Kettle of Fish,"Comedy, Romance",5.2,okay,97
2855,2006,Mulberry St,"Horror, Sci-Fi, Thriller",5.6,okay,84
2856,2008,Short Track,"Comedy, Family",4.7,okay,100
2857,2005,...Yahaan,"Drama, Romance, War",7.4,good,142
2858,2005,Anukokunda Oka Roju,"Mystery, Thriller",8.0,good,145
2859,2006,Babas bilar,"Action, Comedy",4.7,okay,90
2860,2005,Saints-Martyrs-des-Damnés,"Drama, Horror, Mystery",6.2,good,115
2861,2007,Satanás,"Crime, Drama",7.2,good,95
2862,2007,September Dawn,"Drama, History, Romance",5.8,okay,111
2863,2009,State of Play,"Crime, Drama, Mystery",7.1,good,127
2864,2006,Sønner,Drama,7.1,good,103
2865,2006,The TV Set,"Comedy, Drama",6.5,good,88
2866,2006,Unna ja Nuuk,"Adventure, Family, Fantasy",5.0,okay,78
2867,2005,Veninder,Comedy,3.2,okay,85
2868,2006,Awakening,Horror,2.1,bad,90
2869,2005,Angel-A,"Comedy, Drama, Fantasy",7.1,good,91
2870,2006,Aurore,"Comedy, Musical",5.3,okay,95
2871,2006,Camping,Comedy,4.9,okay,95
2872,2006,Essaye-moi,"Comedy, Romance",6.0,good,90
2873,2006,Le pressentiment,Drama,6.4,good,97
2874,2006,L'école pour tous,Comedy,4.9,okay,97
2875,2006,Derecho de familia,"Comedy, Drama",6.9,good,102
2876,2005,En la cama,Drama,6.2,good,85
2877,2005,I giorni dell'abbandono,Drama,5.9,okay,96
2878,2006,Sofacama,"Comedy, Drama",6.0,good,90
2879,2005,The Maid,"Drama, Horror, Mystery",5.9,okay,93
2880,2006,A Lobster Tale,"Drama, Family, Fantasy",6.2,good,95
2881,2005,La seconda notte di nozze,"Comedy, Drama",6.7,good,103
