,date,city,price
4800,2004-05-01,OH-Cleveland,117.9
4801,2004-05-01,OR-Portland,126.56
4802,2004-05-01,TX-Dallas,115.3
4803,2004-05-01,WA-Seattle,130.1
4804,2004-05-01,Composite-10,175.43
4805,2004-05-01,Composite-20,161.6
4806,2004-05-01,National-US,148.33
4807,2004-06-01,AZ-Phoenix,134.0
4808,2004-06-01,CA-Los Angeles,206.38
4809,2004-06-01,CA-San Diego,218.18
4810,2004-06-01,CA-San Francisco,171.51
4811,2004-06-01,CO-Denver,130.45
4812,2004-06-01,DC-Washington,188.02
4813,2004-06-01,FL-Miami,179.64
4814,2004-06-01,FL-Tampa,157.77
4815,2004-06-01,GA-Atlanta,121.4
4816,2004-06-01,IL-Chicago,142.57
4817,2004-06-01,MA-Boston,168.57
4818,2004-06-01,MI-Detroit,121.6
4819,2004-06-01,MN-Minneapolis,155.9
4820,2004-06-01,NC-Charlotte,113.46
4821,2004-06-01,NV-Las Vegas,185.55
4822,2004-06-01,NY-New York,172.9
4823,2004-06-01,OH-Cleveland,118.63
4824,2004-06-01,OR-Portland,128.19
4825,2004-06-01,TX-Dallas,116.4
4826,2004-06-01,WA-Seattle,131.9
4827,2004-06-01,Composite-10,179.45
4828,2004-06-01,Composite-20,164.8
4829,2004-06-01,National-US,150.52
4830,2004-07-01,AZ-Phoenix,136.4
4831,2004-07-01,CA-Los Angeles,211.08
4832,2004-07-01,CA-San Diego,224.22
4833,2004-07-01,CA-San Francisco,173.85
4834,2004-07-01,CO-Denver,131.1
4835,2004-07-01,DC-Washington,192.08
4836,2004-07-01,FL-Miami,183.12
4837,2004-07-01,FL-Tampa,160.22
4838,2004-07-01,GA-Atlanta,122.2
4839,2004-07-01,IL-Chicago,143.96
4840,2004-07-01,MA-Boston,169.69
4841,2004-07-01,MI-Detroit,122.0
4842,2004-07-01,MN-Minneapolis,157.1
4843,2004-07-01,NC-Charlotte,113.82
4844,2004-07-01,NV-Las Vegas,195.03
4845,2004-07-01,NY-New York,175.74
4846,2004-07-01,OH-Cleveland,119.02
4847,2004-07-01,OR-Portland,129.53
4848,2004-07-01,TX-Dallas,116.9
4849,2004-07-01,WA-Seattle,133.2
4850,2004-07-01,Composite-10,182.69
4851,2004-07-01,Composite-20,167.4
4852,2004-07-01,National-US,152.34
4853,2004-08-01,AZ-Phoenix,138.6
4854,2004-08-01,CA-Los Angeles,213.49
4855,2004-08-01,CA-San Diego,227.67
4856,2004-08-01,CA-San Francisco,175.89
4857,2004-08-01,CO-Denver,131.83
4858,2004-08-01,DC-Washington,195.39
4859,2004-08-01,FL-Miami,186.78
4860,2004-08-01,FL-Tampa,163.09
4861,2004-08-01,GA-Atlanta,122.8
4862,2004-08-01,IL-Chicago,144.76
4863,2004-08-01,MA-Boston,170.9
4864,2004-08-01,MI-Detroit,122.2
4865,2004-08-01,MN-Minneapolis,158.6
4866,2004-08-01,NC-Charlotte,113.54
4867,2004-08-01,NV-Las Vegas,201.71
4868,2004-08-01,NY-New York,177.93
4869,2004-08-01,OH-Cleveland,119.46
4870,2004-08-01,OR-Portland,130.89
4871,2004-08-01,TX-Dallas,117.1
4872,2004-08-01,WA-Seattle,134.2
4873,2004-08-01,Composite-10,184.95
4874,2004-08-01,Composite-20,169.3
4875,2004-08-01,National-US,153.81
4876,2004-09-01,AZ-Phoenix,141.6
4877,2004-09-01,CA-Los Angeles,215.08
4878,2004-09-01,CA-San Diego,230.64
4879,2004-09-01,CA-San Francisco,178.15
4880,2004-09-01,CO-Denver,131.87
4881,2004-09-01,DC-Washington,198.24
4882,2004-09-01,FL-Miami,190.68
4883,2004-09-01,FL-Tampa,165.89
4884,2004-09-01,GA-Atlanta,123.3
4885,2004-09-01,IL-Chicago,146.04
4886,2004-09-01,MA-Boston,172.18
4887,2004-09-01,MI-Detroit,122.7
4888,2004-09-01,MN-Minneapolis,159.3
4889,2004-09-01,NC-Charlotte,113.4
4890,2004-09-01,NV-Las Vegas,205.49
4891,2004-09-01,NY-New York,179.79
4892,2004-09-01,OH-Cleveland,119.75
4893,2004-09-01,OR-Portland,132.47
4894,2004-09-01,TX-Dallas,116.9
4895,2004-09-01,WA-Seattle,135.2
4896,2004-09-01,Composite-10,186.91
4897,2004-09-01,Composite-20,170.9
4898,2004-09-01,National-US,155.11
4899,2004-10-01,AZ-Phoenix,145.0
4900,2004-10-01,CA-Los Angeles,215.74
4901,2004-10-01,CA-San Diego,232.28
4902,2004-10-01,CA-San Francisco,180.75
4903,2004-10-01,CO-Denver,132.18
4904,2004-10-01,DC-Washington,200.79
4905,2004-10-01,FL-Miami,194.29
4906,2004-10-01,FL-Tampa,168.7
4907,2004-10-01,GA-Atlanta,123.2
4908,2004-10-01,IL-Chicago,146.89
4909,2004-10-01,MA-Boston,173.97
4910,2004-10-01,MI-Detroit,123.0
4911,2004-10-01,MN-Minneapolis,160.1
4912,2004-10-01,NC-Charlotte,113.34
4913,2004-10-01,NV-Las Vegas,207.07
4914,2004-10-01,NY-New York,181.9
4915,2004-10-01,OH-Cleveland,119.55
4916,2004-10-01,OR-Portland,133.67
4917,2004-10-01,TX-Dallas,116.7
4918,2004-10-01,WA-Seattle,136.0
4919,2004-10-01,Composite-10,188.65
4920,2004-10-01,Composite-20,172.4
4921,2004-10-01,National-US,156.3
4922,2004-11-01,AZ-Phoenix,148.5
4923,2004-11-01,CA-Los Angeles,216.58
4924,2004-11-01,CA-San Diego,232.63
4925,2004-11-01,CA-San Francisco,183.15
4926,2004-11-01,CO-Denver,132.16
4927,2004-11-01,DC-Washington,203.31
4928,2004-11-01,FL-Miami,197.64
4929,2004-11-01,FL-Tampa,171.33
4930,2004-11-01,GA-Atlanta,123.2
4931,2004-11-01,IL-Chicago,147.86
4932,2004-11-01,MA-Boston,174.04
4933,2004-11-01,MI-Detroit,123.2
4934,2004-11-01,MN-Minneapolis,160.5
4935,2004-11-01,NC-Charlotte,113.75
4936,2004-11-01,NV-Las Vegas,207.48
4937,2004-11-01,NY-New York,183.69
4938,2004-11-01,OH-Cleveland,119.41
4939,2004-11-01,OR-Portland,134.55
4940,2004-11-01,TX-Dallas,116.4
4941,2004-11-01,WA-Seattle,137.3
4942,2004-11-01,Composite-10,190.08
4943,2004-11-01,Composite-20,173.6
4944,2004-11-01,National-US,157.5
4945,2004-12-01,AZ-Phoenix,152.3
4946,2004-12-01,CA-Los Angeles,217.34
4947,2004-12-01,CA-San Diego,233.08
4948,2004-12-01,CA-San Francisco,185.72
4949,2004-12-01,CO-Denver,132.4
4950,2004-12-01,DC-Washington,206.06
4951,2004-12-01,FL-Miami,201.37
4952,2004-12-01,FL-Tampa,174.06
4953,2004-12-01,GA-Atlanta,123.5
4954,2004-12-01,IL-Chicago,148.85
4955,2004-12-01,MA-Boston,173.42
4956,2004-12-01,MI-Detroit,123.2
4957,2004-12-01,MN-Minneapolis,160.4
4958,2004-12-01,NC-Charlotte,114.15
4959,2004-12-01,NV-Las Vegas,207.62
4960,2004-12-01,NY-New York,185.16
4961,2004-12-01,OH-Cleveland,119.58
4962,2004-12-01,OR-Portland,134.96
4963,2004-12-01,TX-Dallas,116.5
4964,2004-12-01,WA-Seattle,138.6
4965,2004-12-01,Composite-10,191.42
4966,2004-12-01,Composite-20,174.8
4967,2004-12-01,National-US,158.67
4968,2005-01-01,AZ-Phoenix,155.4
4969,2005-01-01,CA-Los Angeles,219.41
4970,2005-01-01,CA-San Diego,233.78
4971,2005-01-01,CA-San Francisco,189.35
4972,2005-01-01,CO-Denver,132.34
4973,2005-01-01,DC-Washington,208.63
4974,2005-01-01,FL-Miami,205.42
4975,2005-01-01,FL-Tampa,177.04
4976,2005-01-01,GA-Atlanta,123.8
4977,2005-01-01,IL-Chicago,149.69
4978,2005-01-01,MA-Boston,173.43
4979,2005-01-01,MI-Detroit,123.0
4980,2005-01-01,MN-Minneapolis,161.0
4981,2005-01-01,NC-Charlotte,114.26
4982,2005-01-01,NV-Las Vegas,207.35
4983,2005-01-01,NY-New York,187.19
4984,2005-01-01,OH-Cleveland,120.1
4985,2005-01-01,OR-Portland,135.46
4986,2005-01-01,TX-Dallas,116.3
4987,2005-01-01,WA-Seattle,140.1
4988,2005-01-01,Composite-10,193.35
4989,2005-01-01,Composite-20,176.4
4990,2005-01-01,National-US,160.13
4991,2005-02-01,AZ-Phoenix,160.0
4992,2005-02-01,CA-Los Angeles,222.29
4993,2005-02-01,CA-San Diego,235.64
4994,2005-02-01,CA-San Francisco,193.5
4995,2005-02-01,CO-Denver,132.63
4996,2005-02-01,DC-Washington,212.24
4997,2005-02-01,FL-Miami,209.67
4998,2005-02-01,FL-Tampa,180.06
4999,2005-02-01,GA-Atlanta,124.2
5000,2005-02-01,IL-Chicago,151.02
5001,2005-02-01,MA-Boston,174.76
5002,2005-02-01,MI-Detroit,123.1
5003,2005-02-01,MN-Minneapolis,161.0
5004,2005-02-01,NC-Charlotte,114.32
5005,2005-02-01,NV-Las Vegas,209.31
5006,2005-02-01,NY-New York,189.29
5007,2005-02-01,OH-Cleveland,120.11
5008,2005-02-01,OR-Portland,136.35
5009,2005-02-01,TX-Dallas,116.4
5010,2005-02-01,WA-Seattle,141.3
5011,2005-02-01,Composite-10,195.87
5012,2005-02-01,Composite-20,178.5
5013,2005-02-01,National-US,161.93
5014,2005-03-01,AZ-Phoenix,165.9
5015,2005-03-01,CA-Los Angeles,226.75
5016,2005-03-01,CA-San Diego,236.56
5017,2005-03-01,CA-San Francisco,198.3
5018,2005-03-01,CO-Denver,132.73
5019,2005-03-01,DC-Washington,217.86
5020,2005-03-01,FL-Miami,215.44
5021,2005-03-01,FL-Tampa,183.74
5022,2005-03-01,GA-Atlanta,124.7
5023,2005-03-01,IL-Chicago,151.85
5024,2005-03-01,MA-Boston,176.92
5025,2005-03-01,MI-Detroit,123.4
5026,2005-03-01,MN-Minneapolis,161.1
5027,2005-03-01,NC-Charlotte,114.31
5028,2005-03-01,NV-Las Vegas,210.98
5029,2005-03-01,NY-New York,192.17
5030,2005-03-01,OH-Cleveland,119.72
5031,2005-03-01,OR-Portland,138.3
5032,2005-03-01,TX-Dallas,117.3
5033,2005-03-01,WA-Seattle,143.7
5034,2005-03-01,Composite-10,199.21
5035,2005-03-01,Composite-20,181.3
5036,2005-03-01,National-US,164.58
5037,2005-04-01,AZ-Phoenix,173.0
5038,2005-04-01,CA-Los Angeles,231.59
5039,2005-04-01,CA-San Diego,239.58
5040,2005-04-01,CA-San Francisco,201.86
5041,2005-04-01,CO-Denver,133.85
5042,2005-04-01,DC-Washington,224.09
5043,2005-04-01,FL-Miami,221.42
5044,2005-04-01,FL-Tampa,187.22
5045,2005-04-01,GA-Atlanta,125.9
5046,2005-04-01,IL-Chicago,153.28
5047,2005-04-01,MA-Boston,179.04
5048,2005-04-01,MI-Detroit,124.3
5049,2005-04-01,MN-Minneapolis,162.0
5050,2005-04-01,NC-Charlotte,114.91
5051,2005-04-01,NV-Las Vegas,214.52
5052,2005-04-01,NY-New York,194.1
5053,2005-04-01,OH-Cleveland,120.65
5054,2005-04-01,OR-Portland,141.14
5055,2005-04-01,TX-Dallas,118.3
5056,2005-04-01,WA-Seattle,146.2
5057,2005-04-01,Composite-10,202.51
5058,2005-04-01,Composite-20,184.2
5059,2005-04-01,National-US,167.0
5060,2005-05-01,AZ-Phoenix,180.1
5061,2005-05-01,CA-Los Angeles,236.68
5062,2005-05-01,CA-San Diego,242.0
5063,2005-05-01,CA-San Francisco,205.52
5064,2005-05-01,CO-Denver,134.82
5065,2005-05-01,DC-Washington,229.87
5066,2005-05-01,FL-Miami,227.1
5067,2005-05-01,FL-Tampa,191.36
5068,2005-05-01,GA-Atlanta,127.1
5069,2005-05-01,IL-Chicago,154.72
5070,2005-05-01,MA-Boston,181.17
5071,2005-05-01,MI-Detroit,125.3
5072,2005-05-01,MN-Minneapolis,163.4
5073,2005-05-01,NC-Charlotte,116.09
5074,2005-05-01,NV-Las Vegas,217.28
5075,2005-05-01,NY-New York,195.96
5076,2005-05-01,OH-Cleveland,121.87
5077,2005-05-01,OR-Portland,144.36
5078,2005-05-01,TX-Dallas,119.4
5079,2005-05-01,WA-Seattle,148.9
5080,2005-05-01,Composite-10,205.76
5081,2005-05-01,Composite-20,187.2
5082,2005-05-01,National-US,169.54
5083,2005-06-01,AZ-Phoenix,188.9
5084,2005-06-01,CA-Los Angeles,241.7
5085,2005-06-01,CA-San Diego,245.35
5086,2005-06-01,CA-San Francisco,208.92
5087,2005-06-01,CO-Denver,135.71
5088,2005-06-01,DC-Washington,235.38
5089,2005-06-01,FL-Miami,233.42
5090,2005-06-01,FL-Tampa,196.6
5091,2005-06-01,GA-Atlanta,128.5
5092,2005-06-01,IL-Chicago,156.16
5093,2005-06-01,MA-Boston,181.33
5094,2005-06-01,MI-Detroit,125.4
5095,2005-06-01,MN-Minneapolis,165.0
5096,2005-06-01,NC-Charlotte,117.97
5097,2005-06-01,NV-Las Vegas,219.87
5098,2005-06-01,NY-New York,197.77
5099,2005-06-01,OH-Cleveland,122.43
5100,2005-06-01,OR-Portland,148.37
5101,2005-06-01,TX-Dallas,120.0
5102,2005-06-01,WA-Seattle,151.7
5103,2005-06-01,Composite-10,208.86
5104,2005-06-01,Composite-20,190.1
5105,2005-06-01,National-US,172.01
5106,2005-07-01,AZ-Phoenix,197.1
5107,2005-07-01,CA-Los Angeles,246.37
5108,2005-07-01,CA-San Diego,247.33
5109,2005-07-01,CA-San Francisco,211.56
5110,2005-07-01,CO-Denver,136.47
5111,2005-07-01,DC-Washington,239.5
5112,2005-07-01,FL-Miami,238.98
5113,2005-07-01,FL-Tampa,201.65
5114,2005-07-01,GA-Atlanta,129.0
5115,2005-07-01,IL-Chicago,157.38
5116,2005-07-01,MA-Boston,181.9
5117,2005-07-01,MI-Detroit,125.7
5118,2005-07-01,MN-Minneapolis,166.0
5119,2005-07-01,NC-Charlotte,119.02
5120,2005-07-01,NV-Las Vegas,221.93
5121,2005-07-01,NY-New York,199.86
5122,2005-07-01,OH-Cleveland,122.78
5123,2005-07-01,OR-Portland,151.82
5124,2005-07-01,TX-Dallas,120.8
5125,2005-07-01,WA-Seattle,154.1
5126,2005-07-01,Composite-10,211.65
5127,2005-07-01,Composite-20,192.6
5128,2005-07-01,National-US,174.1
5129,2005-08-01,AZ-Phoenix,204.9
5130,2005-08-01,CA-Los Angeles,251.1
5131,2005-08-01,CA-San Diego,248.45
5132,2005-08-01,CA-San Francisco,212.86
5133,2005-08-01,CO-Denver,137.19
5134,2005-08-01,DC-Washington,242.06
5135,2005-08-01,FL-Miami,245.24
5136,2005-08-01,FL-Tampa,207.21
5137,2005-08-01,GA-Atlanta,129.5
5138,2005-08-01,IL-Chicago,157.81
5139,2005-08-01,MA-Boston,181.67
5140,2005-08-01,MI-Detroit,125.6
5141,2005-08-01,MN-Minneapolis,167.1
5142,2005-08-01,NC-Charlotte,119.83
5143,2005-08-01,NV-Las Vegas,224.51
5144,2005-08-01,NY-New York,202.33
5145,2005-08-01,OH-Cleveland,123.16
5146,2005-08-01,OR-Portland,155.04
5147,2005-08-01,TX-Dallas,121.1
5148,2005-08-01,WA-Seattle,156.6
5149,2005-08-01,Composite-10,214.13
5150,2005-08-01,Composite-20,194.9
5151,2005-08-01,National-US,175.92
5152,2005-09-01,AZ-Phoenix,211.4
5153,2005-09-01,CA-Los Angeles,255.85
5154,2005-09-01,CA-San Diego,249.03
5155,2005-09-01,CA-San Francisco,214.73
5156,2005-09-01,CO-Denver,137.6
5157,2005-09-01,DC-Washington,244.11
5158,2005-09-01,FL-Miami,251.21
5159,2005-09-01,FL-Tampa,213.19
5160,2005-09-01,GA-Atlanta,129.4
5161,2005-09-01,IL-Chicago,159.32
5162,2005-09-01,MA-Boston,182.45
5163,2005-09-01,MI-Detroit,126.0
5164,2005-09-01,MN-Minneapolis,168.4
5165,2005-09-01,NC-Charlotte,119.6
5166,2005-09-01,NV-Las Vegas,226.59
5167,2005-09-01,NY-New York,204.83
5168,2005-09-01,OH-Cleveland,123.17
5169,2005-09-01,OR-Portland,158.22
5170,2005-09-01,TX-Dallas,121.6
5171,2005-09-01,WA-Seattle,158.9
5172,2005-09-01,Composite-10,216.77
5173,2005-09-01,Composite-20,197.3
5174,2005-09-01,National-US,177.61
5175,2005-10-01,AZ-Phoenix,215.9
5176,2005-10-01,CA-Los Angeles,260.16
5177,2005-10-01,CA-San Diego,249.79
5178,2005-10-01,CA-San Francisco,215.55
5179,2005-10-01,CO-Denver,137.69
5180,2005-10-01,DC-Washington,245.44
5181,2005-10-01,FL-Miami,256.99
5182,2005-10-01,FL-Tampa,219.16
5183,2005-10-01,GA-Atlanta,129.6
5184,2005-10-01,IL-Chicago,160.47
5185,2005-10-01,MA-Boston,182.07
5186,2005-10-01,MI-Detroit,126.2
5187,2005-10-01,MN-Minneapolis,169.4
5188,2005-10-01,NC-Charlotte,120.29
5189,2005-10-01,NV-Las Vegas,227.81
5190,2005-10-01,NY-New York,207.64
5191,2005-10-01,OH-Cleveland,123.13
5192,2005-10-01,OR-Portland,160.44
5193,2005-10-01,TX-Dallas,121.6
5194,2005-10-01,WA-Seattle,161.0
5195,2005-10-01,Composite-10,219.07
5196,2005-10-01,Composite-20,199.4
5197,2005-10-01,National-US,178.76
5198,2005-11-01,AZ-Phoenix,219.1
5199,2005-11-01,CA-Los Angeles,262.56
5200,2005-11-01,CA-San Diego,250.34
5201,2005-11-01,CA-San Francisco,215.7
5202,2005-11-01,CO-Denver,137.53
5203,2005-11-01,DC-Washington,246.7
5204,2005-11-01,FL-Miami,261.0
5205,2005-11-01,FL-Tampa,223.85
5206,2005-11-01,GA-Atlanta,129.8
5207,2005-11-01,IL-Chicago,162.44
5208,2005-11-01,MA-Boston,181.69
5209,2005-11-01,MI-Detroit,126.6
5210,2005-11-01,MN-Minneapolis,170.3
5211,2005-11-01,NC-Charlotte,120.26
5212,2005-11-01,NV-Las Vegas,228.77
5213,2005-11-01,NY-New York,210.3
5214,2005-11-01,OH-Cleveland,122.72
5215,2005-11-01,OR-Portland,162.49
5216,2005-11-01,TX-Dallas,122.1
5217,2005-11-01,WA-Seattle,162.7
5218,2005-11-01,Composite-10,220.81
5219,2005-11-01,Composite-20,200.9
5220,2005-11-01,National-US,179.68
5221,2005-12-01,AZ-Phoenix,220.7
5222,2005-12-01,CA-Los Angeles,264.77
5223,2005-12-01,CA-San Diego,248.55
5224,2005-12-01,CA-San Francisco,215.11
5225,2005-12-01,CO-Denver,137.5
5226,2005-12-01,DC-Washington,247.37
5227,2005-12-01,FL-Miami,264.83
5228,2005-12-01,FL-Tampa,226.75
5229,2005-12-01,GA-Atlanta,130.2
5230,2005-12-01,IL-Chicago,163.16
5231,2005-12-01,MA-Boston,179.44
5232,2005-12-01,MI-Detroit,127.0
5233,2005-12-01,MN-Minneapolis,170.3
5234,2005-12-01,NC-Charlotte,120.82
5235,2005-12-01,NV-Las Vegas,229.42
5236,2005-12-01,NY-New York,212.68
5237,2005-12-01,OH-Cleveland,122.71
5238,2005-12-01,OR-Portland,164.0
5239,2005-12-01,TX-Dallas,122.2
5240,2005-12-01,WA-Seattle,164.2
5241,2005-12-01,Composite-10,221.91
5242,2005-12-01,Composite-20,201.9
5243,2005-12-01,National-US,180.11
5244,2006-01-01,AZ-Phoenix,221.8
5245,2006-01-01,CA-Los Angeles,265.92
5246,2006-01-01,CA-San Diego,247.46
5247,2006-01-01,CA-San Francisco,214.78
5248,2006-01-01,CO-Denver,137.42
5249,2006-01-01,DC-Washington,247.7
5250,2006-01-01,FL-Miami,268.25
5251,2006-01-01,FL-Tampa,228.98
5252,2006-01-01,GA-Atlanta,130.5
5253,2006-01-01,IL-Chicago,163.98
5254,2006-01-01,MA-Boston,178.17
5255,2006-01-01,MI-Detroit,126.6
5256,2006-01-01,MN-Minneapolis,169.5
5257,2006-01-01,NC-Charlotte,119.96
5258,2006-01-01,NV-Las Vegas,230.48
5259,2006-01-01,NY-New York,213.5
5260,2006-01-01,OH-Cleveland,122.12
5261,2006-01-01,OR-Portland,165.33
5262,2006-01-01,TX-Dallas,121.9
5263,2006-01-01,WA-Seattle,165.4
5264,2006-01-01,Composite-10,222.46
5265,2006-01-01,Composite-20,202.4
5266,2006-01-01,National-US,180.83
5267,2006-02-01,AZ-Phoenix,222.6
5268,2006-02-01,CA-Los Angeles,267.75
5269,2006-02-01,CA-San Diego,247.89
5270,2006-02-01,CA-San Francisco,215.5
5271,2006-02-01,CO-Denver,137.12
5272,2006-02-01,DC-Washington,248.39
5273,2006-02-01,FL-Miami,271.68
5274,2006-02-01,FL-Tampa,230.91
5275,2006-02-01,GA-Atlanta,130.6
5276,2006-02-01,IL-Chicago,164.67
5277,2006-02-01,MA-Boston,176.28
5278,2006-02-01,MI-Detroit,126.3
5279,2006-02-01,MN-Minneapolis,169.3
5280,2006-02-01,NC-Charlotte,120.51
5281,2006-02-01,NV-Las Vegas,231.94
5282,2006-02-01,NY-New York,214.47
5283,2006-02-01,OH-Cleveland,121.04
5284,2006-02-01,OR-Portland,167.03
5285,2006-02-01,TX-Dallas,121.3
5286,2006-02-01,WA-Seattle,167.0
5287,2006-02-01,Composite-10,223.38
5288,2006-02-01,Composite-20,203.1
5289,2006-02-01,National-US,181.5
5290,2006-03-01,AZ-Phoenix,223.5
5291,2006-03-01,CA-Los Angeles,268.23
5292,2006-03-01,CA-San Diego,248.09
5293,2006-03-01,CA-San Francisco,216.04
5294,2006-03-01,CO-Denver,136.93
5295,2006-03-01,DC-Washington,248.86
5296,2006-03-01,FL-Miami,274.02
5297,2006-03-01,FL-Tampa,233.57
5298,2006-03-01,GA-Atlanta,130.6
5299,2006-03-01,IL-Chicago,164.89
5300,2006-03-01,MA-Boston,177.12
5301,2006-03-01,MI-Detroit,126.1
5302,2006-03-01,MN-Minneapolis,168.7
5303,2006-03-01,NC-Charlotte,121.41
5304,2006-03-01,NV-Las Vegas,232.38
5305,2006-03-01,NY-New York,214.33
5306,2006-03-01,OH-Cleveland,120.58
5307,2006-03-01,OR-Portland,169.87
5308,2006-03-01,TX-Dallas,121.5
5309,2006-03-01,WA-Seattle,169.4
5310,2006-03-01,Composite-10,223.75
5311,2006-03-01,Composite-20,203.6
5312,2006-03-01,National-US,182.75
5313,2006-04-01,AZ-Phoenix,225.1
5314,2006-04-01,CA-Los Angeles,270.44
5315,2006-04-01,CA-San Diego,249.35
5316,2006-04-01,CA-San Francisco,217.52
5317,2006-04-01,CO-Denver,137.28
5318,2006-04-01,DC-Washington,250.17
5319,2006-04-01,FL-Miami,276.37
5320,2006-04-01,FL-Tampa,235.85
5321,2006-04-01,GA-Atlanta,131.5
5322,2006-04-01,IL-Chicago,165.58
5323,2006-04-01,MA-Boston,177.62
5324,2006-04-01,MI-Detroit,124.3
5325,2006-04-01,MN-Minneapolis,169.6
5326,2006-04-01,NC-Charlotte,123.38
5327,2006-04-01,NV-Las Vegas,233.78
5328,2006-04-01,NY-New York,214.97
5329,2006-04-01,OH-Cleveland,120.85
5330,2006-04-01,OR-Portland,172.59
5331,2006-04-01,TX-Dallas,122.4
5332,2006-04-01,WA-Seattle,172.2
5333,2006-04-01,Composite-10,224.99
5334,2006-04-01,Composite-20,204.8
5335,2006-04-01,National-US,183.65
5336,2006-05-01,AZ-Phoenix,226.5
5337,2006-05-01,CA-Los Angeles,272.12
5338,2006-05-01,CA-San Diego,249.14
5339,2006-05-01,CA-San Francisco,218.37
5340,2006-05-01,CO-Denver,138.31
5341,2006-05-01,DC-Washington,251.07
5342,2006-05-01,FL-Miami,278.68
5343,2006-05-01,FL-Tampa,237.92
5344,2006-05-01,GA-Atlanta,132.7
5345,2006-05-01,IL-Chicago,166.61
5346,2006-05-01,MA-Boston,178.61
5347,2006-05-01,MI-Detroit,123.7
5348,2006-05-01,MN-Minneapolis,170.3
5349,2006-05-01,NC-Charlotte,124.7
5350,2006-05-01,NV-Las Vegas,234.39
5351,2006-05-01,NY-New York,215.57
5352,2006-05-01,OH-Cleveland,121.8
5353,2006-05-01,OR-Portland,175.2
5354,2006-05-01,TX-Dallas,123.2
5355,2006-05-01,WA-Seattle,174.8
5356,2006-05-01,Composite-10,225.99
5357,2006-05-01,Composite-20,205.8
5358,2006-05-01,National-US,184.39
5359,2006-06-01,AZ-Phoenix,227.4
5360,2006-06-01,CA-Los Angeles,273.22
5361,2006-06-01,CA-San Diego,249.6
5362,2006-06-01,CA-San Francisco,218.12
5363,2006-06-01,CO-Denver,139.46
5364,2006-06-01,DC-Washington,250.99
5365,2006-06-01,FL-Miami,278.22
5366,2006-06-01,FL-Tampa,237.68
5367,2006-06-01,GA-Atlanta,134.0
5368,2006-06-01,IL-Chicago,167.1
5369,2006-06-01,MA-Boston,177.9
5370,2006-06-01,MI-Detroit,123.1
5371,2006-06-01,MN-Minneapolis,170.9
5372,2006-06-01,NC-Charlotte,126.48
5373,2006-06-01,NV-Las Vegas,233.75
5374,2006-06-01,NY-New York,215.83
5375,2006-06-01,OH-Cleveland,122.93
5376,2006-06-01,OR-Portland,177.72
5377,2006-06-01,TX-Dallas,124.5
5378,2006-06-01,WA-Seattle,177.8
5379,2006-06-01,Composite-10,226.29
5380,2006-06-01,Composite-20,206.3
5381,2006-06-01,National-US,184.56
5382,2006-07-01,AZ-Phoenix,227.3
5383,2006-07-01,CA-Los Angeles,273.85
5384,2006-07-01,CA-San Diego,249.05
5385,2006-07-01,CA-San Francisco,217.63
5386,2006-07-01,CO-Denver,140.26
5387,2006-07-01,DC-Washington,249.92
5388,2006-07-01,FL-Miami,278.33
5389,2006-07-01,FL-Tampa,238.09
5390,2006-07-01,GA-Atlanta,134.9
5391,2006-07-01,IL-Chicago,167.57
5392,2006-07-01,MA-Boston,177.79
5393,2006-07-01,MI-Detroit,123.2
5394,2006-07-01,MN-Minneapolis,170.7
5395,2006-07-01,NC-Charlotte,127.96
5396,2006-07-01,NV-Las Vegas,234.29
5397,2006-07-01,NY-New York,215.25
5398,2006-07-01,OH-Cleveland,123.49
5399,2006-07-01,OR-Portland,179.66
5400,2006-07-01,TX-Dallas,125.3
5401,2006-07-01,WA-Seattle,179.9
5402,2006-07-01,Composite-10,226.17
5403,2006-07-01,Composite-20,206.5
5404,2006-07-01,National-US,184.62
5405,2006-08-01,AZ-Phoenix,227.0
5406,2006-08-01,CA-Los Angeles,273.8
5407,2006-08-01,CA-San Diego,247.3
5408,2006-08-01,CA-San Francisco,217.22
5409,2006-08-01,CO-Denver,140.28
5410,2006-08-01,DC-Washington,247.94
5411,2006-08-01,FL-Miami,276.8
5412,2006-08-01,FL-Tampa,236.82
5413,2006-08-01,GA-Atlanta,135.2
5414,2006-08-01,IL-Chicago,167.99
5415,2006-08-01,MA-Boston,177.28
5416,2006-08-01,MI-Detroit,123.0
5417,2006-08-01,MN-Minneapolis,170.9
5418,2006-08-01,NC-Charlotte,128.72
5419,2006-08-01,NV-Las Vegas,234.78
5420,2006-08-01,NY-New York,214.34
5421,2006-08-01,OH-Cleveland,123.39
5422,2006-08-01,OR-Portland,181.02
5423,2006-08-01,TX-Dallas,125.7
5424,2006-08-01,WA-Seattle,181.8
5425,2006-08-01,Composite-10,225.54
5426,2006-08-01,Composite-20,206.1
5427,2006-08-01,National-US,184.42
5428,2006-09-01,AZ-Phoenix,225.2
5429,2006-09-01,CA-Los Angeles,273.94
5430,2006-09-01,CA-San Diego,246.6
5431,2006-09-01,CA-San Francisco,216.37
5432,2006-09-01,CO-Denver,139.65
5433,2006-09-01,DC-Washington,244.78
5434,2006-09-01,FL-Miami,277.23
5435,2006-09-01,FL-Tampa,236.42
5436,2006-09-01,GA-Atlanta,135.1
5437,2006-09-01,IL-Chicago,168.6
5438,2006-09-01,MA-Boston,176.34
5439,2006-09-01,MI-Detroit,122.5
